SampleID	TERT	Tissue	Tissues	Description	EXTEND
GTEX-13G51-2426-SM-5LZY8	0.1667	Salivary Gland	MinorSalivaryGland	MinorSalivaryGland	0.465016851
GTEX-13G51-2526-SM-5LZYK	0.4246	Skin	Skin_SunExposed	Skin_SunExposed	0.629285193
GTEX-13G51-2626-SM-5LZYW	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.635840708
GTEX-13G51-2726-SM-5LZZ9	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.263951658
GTEX-13G51-2826-SM-5LZWV	0	Nerve	NerveTibial	Nerve_Tibial	0.272385322
GTEX-13G51-2926-SM-5IJDL	0	Blood Vessel	ArteryTibial	ArteryTibial	0.496861512
GTEX-13G51-3126-SM-5IJG7	0.01007	Brain	Brain_Cerebellum	Brain_Cerebellum	0.654867094
GTEX-13G51-3226-SM-5IFG7	0.02202	Pituitary	Pituitary	Pituitary	0.320485308
GTEX-13IVO-0011-R10a-SM-5LZY3	0	Brain	Brain_FC	Brain_Frontal Cortex	0.409827567
GTEX-13IVO-0011-R3b-SM-5IJBJ	0.005612	Brain	Brain_ACC	Brain_AnteriorCingulateCortex	0.405597959
GTEX-13IVO-0011-R5a-SM-5L3CY	0.04994	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.525046039
GTEX-13IVO-0011-R6b-SM-5K7X9	0.2311	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.479969524
GTEX-13IVO-0011-R8a-SM-5L3DY	0.01489	Brain	Brain_Hypothalamus	Brain_Hypothalamus	0.489461209
GTEX-13IVO-0126-SM-5J1NG	0.1524	Skin	Skin_SunExposed	Skin_SunExposed	0.620661973
GTEX-13IVO-0226-SM-5LZXU	0.00605	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.619913275
GTEX-13IVO-0426-SM-5LZY7	0	Nerve	NerveTibial	Nerve_Tibial	0.310022353
GTEX-13IVO-0626-SM-5LZYJ	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.434162958
GTEX-13IVO-0726-SM-5LZYV	0.09447	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.425692921
GTEX-13IVO-0926-SM-5KLZP	0	Thyroid	Thyroid	Thyroid	0.433507132
GTEX-13IVO-2426-SM-5K7V9	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.511233849
GTEX-13IVO-2926-SM-5L3CZ	0.03593	Brain	Brain_Cortex	Brain_Cortex	0.370977918
GTEX-13IVO-3026-SM-5J2M2	0	Pituitary	Pituitary	Pituitary	0.373014281
GTEX-13JUV-0006-SM-5NQ97	0.04707	Blood	WholeBlood	WholeBlood	0.506002594
GTEX-13JUV-0011-R10b-SM-5LZXR	0.03632	Brain	Brain_FC	Brain_Frontal Cortex	0.46155424
GTEX-13JUV-0011-R11a-SM-5LZYH	0.01316	Brain	Brain_CH	Brain_CerebellarHemisphere	0.640959698
GTEX-13JUV-0011-R1a-SM-5LZY4	0.02061	Brain	Brain_Hippocampus	Brain_Hippocampus	0.484475678
GTEX-13JUV-0011-R5a-SM-5LZY5	0.9258	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.561032203
GTEX-13JUV-0011-R6b-SM-5LZYG	0.9858	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.563805977
GTEX-13JUV-0011-R7b-SM-5LZZG	0.1437	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.464502485
GTEX-13JUV-0011-R9a-SM-5LZX3	0.0206	Brain	Brain_SC	Brain_Spinalcord(cervicalc-1)	0.321706256
GTEX-13JUV-0226-SM-5IJCC	0.007516	Heart	Heart_AA	Heart_AtrialAppendage	0.423977808
GTEX-13JUV-0526-SM-5K7XE	0.04441	Lung	Lung	Lung	0.445382351
GTEX-13JUV-0626-SM-5J1MQ	0.009737	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.567307849
GTEX-13JUV-2026-SM-5K7UA	0.02173	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.559725659
GTEX-13JUV-2326-SM-5IJCE	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.167107194
GTEX-13JUV-2426-SM-5J1NS	0	Blood Vessel	ArteryTibial	ArteryTibial	0.433723262
GTEX-13JUV-2526-SM-5J1OD	0	Nerve	NerveTibial	Nerve_Tibial	0.551678882
GTEX-13JUV-2626-SM-5N9EB	0	Pituitary	Pituitary	Pituitary	0.394099658
GTEX-13JUV-2726-SM-5LZZ8	0.02577	Skin	Skin_SunExposed	Skin_SunExposed	0.518579024
GTEX-13JUV-2826-SM-5LZWU	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.583971509
GTEX-13JUV-2926-SM-5LZX7	0.06429	Brain	Brain_Cortex	Brain_Cortex	0.446016906
GTEX-13JUV-3026-SM-5K7WX	0	Brain	Brain_Cerebellum	Brain_Cerebellum	0.356096467
GTEX-13JVG-0011-R10b-SM-5KM2P	0.06169	Brain	Brain_FC	Brain_Frontal Cortex	0.442897484
GTEX-13JVG-0011-R11a-SM-5KM53	0	Brain	Brain_CH	Brain_CerebellarHemisphere	0.668212651
GTEX-13JVG-0011-R1a-SM-5KM32	0	Brain	Brain_Hippocampus	Brain_Hippocampus	0.446547723
GTEX-13JVG-0011-R3b-SM-5LZXF	0.01524	Brain	Brain_ACC	Brain_AnteriorCingulateCortex	0.455759266
GTEX-13JVG-0011-R4a-SM-5MR4C	0	Brain	BrainAmygdala	BrainAmygdala	0.536219201
GTEX-13JVG-0011-R5a-SM-5MR4O	0.1719	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.513465293
GTEX-13JVG-0011-R6a-SM-5MR3E	0.3434	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.498892882
GTEX-13JVG-0011-R7b-SM-5MR3Q	0.1659	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.492587379
GTEX-13JVG-0011-R8a-SM-5KM3E	0.01803	Brain	Brain_Hypothalamus	Brain_Hypothalamus	0.491473869
GTEX-13JVG-0126-SM-5L3D3	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.265467227
GTEX-13JVG-0226-SM-5J1MW	0.01848	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.538417767
GTEX-13JVG-0426-SM-5MR59	0	Blood Vessel	ArteryTibial	ArteryTibial	0.392649713
GTEX-13JVG-0526-SM-5IJBN	0.02731	Nerve	NerveTibial	Nerve_Tibial	0.400502402
GTEX-13JVG-0726-SM-5KM16	0.3226	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.554077176
GTEX-13JVG-0926-SM-5IJE1	0.01158	Thyroid	Thyroid	Thyroid	0.32876716
GTEX-13JVG-1126-SM-5KM2M	0	Heart	Heart_AA	Heart_AtrialAppendage	0.502904767
GTEX-13JVG-1326-SM-5N9F8	0	Heart	Heart_LV	Heart_LeftVentricle	0.413286326
GTEX-13JVG-1426-SM-5MR4W	0.08549	Lung	Lung	Lung	0.437082706
GTEX-13JVG-2926-SM-5J2N9	0.1019	Salivary Gland	MinorSalivaryGland	MinorSalivaryGland	0.404668658
GTEX-13JVG-3026-SM-5IJEV	0	Pituitary	Pituitary	Pituitary	0.381197001
GTEX-13JVG-3126-SM-5L3FH	0.1325	Brain	Brain_Cortex	Brain_Cortex	0.329171133
GTEX-13JVG-3226-SM-5IJGJ	0	Brain	Brain_Cerebellum	Brain_Cerebellum	0.636063857
GTEX-13N11-0126-SM-5KM2Z	0.8842	Spleen	Spleen	Spleen	0.596682399
GTEX-13N11-0226-SM-5KM3C	0.02119	Pancreas	Pancreas	Pancreas	0.561114736
GTEX-13N11-0326-SM-5LUA3	0	Lung	Lung	Lung	0.449466072
GTEX-13N11-0426-SM-5KM3O	0	Heart	Heart_LV	Heart_LeftVentricle	0.373007535
GTEX-13N11-0526-SM-5IJFI	0.01222	Ovary	Ovary	Ovary	0.547769731
GTEX-13N11-0626-SM-5J1OL	0	Blood Vessel	ArteryCoronary	ArteryCoronary	0.493758485
GTEX-13N11-0726-SM-5L3DP	0	Heart	Heart_AA	Heart_AtrialAppendage	0.286285436
GTEX-13N11-0826-SM-5IJFP	0	Adrenal Gland	Adrenal_GD	Adrenal_GD	0.448427926
GTEX-13N11-0926-SM-5IJG2	0	Liver	Liver	Liver	0.3775558
GTEX-13N11-1026-SM-5K7XQ	0	Thyroid	Thyroid	Thyroid	0.507233935
GTEX-13N11-1126-SM-5KM41	0	Uterus	Uterus	Uterus	0.473901197
GTEX-13N11-1526-SM-5L3FL	0	Vagina	Vagina	Vagina	0.273432007
GTEX-13N11-1726-SM-5J1OJ	0	Breast	Breast	Breast_MammaryTissue	0.608012787
GTEX-13N11-1826-SM-5IJDS	0.03563	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.533356208
GTEX-13N11-2326-SM-5IJBF	0.102	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.596739147
GTEX-13N11-2526-SM-5K7UE	0.06498	Skin	Skin_SunExposed	Skin_SunExposed	0.516113592
GTEX-13N11-2626-SM-5K7UQ	0.009623	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.565226209
GTEX-13N11-2726-SM-5L3ER	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.222687218
GTEX-13N11-2826-SM-5KM4Z	0	Nerve	NerveTibial	Nerve_Tibial	0.36932921
GTEX-13N11-2926-SM-5K7VD	0.01312	Blood Vessel	ArteryTibial	ArteryTibial	0.433962758
GTEX-13N1W-0011-R10b-SM-5MR4H	0.2517	Brain	Brain_FC	Brain_Frontal Cortex	0.477092279
GTEX-13N1W-0011-R1b-SM-5MR4T	0.01965	Brain	Brain_Hippocampus	Brain_Hippocampus	0.445112367
GTEX-13N1W-0011-R3a-SM-5MR5E	0.0394	Brain	Brain_ACC	Brain_AnteriorCingulateCortex	0.545648721
GTEX-13N1W-0011-R4a-SM-5MR52	0.06236	Brain	BrainAmygdala	BrainAmygdala	0.51726917
GTEX-13N1W-0011-R5b-SM-5MR5Q	1.318	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.526969557
GTEX-13N1W-0011-R6a-SM-5MR43	0.08503	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.521009142
GTEX-13N1W-0011-R7b-SM-5MR4F	0.8205	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.53555634
GTEX-13N1W-0011-R8a-SM-5MR56	0.1361	Brain	Brain_Hypothalamus	Brain_Hypothalamus	0.524518978
GTEX-13N1W-0011-R9b-SM-5MR4R	0.04229	Brain	Brain_SC	Brain_Spinalcord(cervicalc-1)	0.53364033
GTEX-13N1W-0126-SM-5K7VT	0.02267	Skin	Skin_SunExposed	Skin_SunExposed	0.590444465
GTEX-13N1W-0226-SM-5K7W6	0.01769	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.599974632
GTEX-13N1W-0326-SM-5IJDJ	0	Blood Vessel	ArteryTibial	ArteryTibial	0.449628064
GTEX-13N1W-0426-SM-5MR46	0	Nerve	NerveTibial	Nerve_Tibial	0.634051647
GTEX-13N1W-0526-SM-5MR4I	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.537658125
GTEX-13N1W-0626-SM-5MR4U	0	Breast	Breast	Breast_MammaryTissue	0.542284869
GTEX-13N1W-0726-SM-5MR57	0	Lung	Lung	Lung	0.407594564
GTEX-13N1W-0826-SM-5MR5J	0	Thyroid	Thyroid	Thyroid	0.416394496
GTEX-13N1W-0926-SM-5MR36	0	Heart	Heart_AA	Heart_AtrialAppendage	0.429385039
GTEX-13N1W-1026-SM-5IJC5	0	Heart	Heart_LV	Heart_LeftVentricle	0.328210781
GTEX-13N1W-1226-SM-5K7UM	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.510526477
GTEX-13N1W-1926-SM-5IJCH	0	Esophagus	Esophagus_GEJ	Esophagus_GastroesophagealJunction	0.467724769
GTEX-13N1W-2026-SM-5K7YU	0.01717	Stomach	Stomach	Stomach	0.400774953
GTEX-13N1W-2426-SM-5IJD1	0.1076	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.590473367
GTEX-13N1W-2626-SM-5IJEP	3	Testis	Testis	Testis	0.711739424
GTEX-13N1W-3126-SM-5IFHB	0.02973	Pituitary	Pituitary	Pituitary	0.303340985
GTEX-13N2G-0011-R10a-SM-5MR34	0.0539	Brain	Brain_FC	Brain_Frontal Cortex	0.455656699
GTEX-13N2G-0011-R11a-SM-5MR3F	0.02524	Brain	Brain_CH	Brain_CerebellarHemisphere	0.671316394
GTEX-13N2G-0011-R1b-SM-5MR3G	0	Brain	Brain_Hippocampus	Brain_Hippocampus	0.419507552
GTEX-13N2G-0011-R2a-SM-5MR4Q	0.4073	Brain	Brain_SN	Brain_SubstantiaNigra	0.45721058
GTEX-13N2G-0011-R3b-SM-5MR5G	0.01506	Brain	Brain_ACC	Brain_AnteriorCingulateCortex	0.449800924
GTEX-13N2G-0011-R4b-SM-5MR54	0	Brain	BrainAmygdala	BrainAmygdala	0.47373543
GTEX-13N2G-0011-R5a-SM-5MR33	0.01657	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.411198398
GTEX-13N2G-0011-R6b-SM-5MR3P	0.3003	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.486142256
GTEX-13N2G-0011-R7a-SM-5MR42	0	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.333702714
GTEX-13N2G-0011-R9b-SM-5MR4E	0	Brain	Brain_SC	Brain_Spinalcord(cervicalc-1)	0.206515531
GTEX-13N2G-0126-SM-5N9DV	2.421	Testis	Testis	Testis	0.698849311
GTEX-13N2G-0226-SM-5K7VF	0.2055	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.582112659
GTEX-13N2G-0526-SM-5MR5L	0	Blood Vessel	ArteryAorta	ArteryAorta	0.504363732
GTEX-13N2G-0726-SM-5MR38	0.05032	Thyroid	Thyroid	Thyroid	0.320564138
GTEX-13N2G-0826-SM-5IJE6	0.04395	Lung	Lung	Lung	0.294126343
GTEX-13N2G-0926-SM-5IFGJ	0	Liver	Liver	Liver	0.339555013
GTEX-13N2G-1826-SM-5KM1I	0	Prostate	Prostate	Prostate	0.467706969
GTEX-13N2G-1926-SM-5J1O3	0.02826	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.502675794
GTEX-13N2G-2226-SM-5IJCU	0	Colon	Colon_Sigmoid	Colon_Sigmoid	0.275859531
GTEX-13N2G-2326-SM-5J1ON	0.004472	Muscle	MuscleSkeletal	Muscle_Skeletal	0.36108354
GTEX-13N2G-2626-SM-5J1OT	0.286	Skin	Skin_SunExposed	Skin_SunExposed	0.641717492
GTEX-13N2G-2726-SM-5J1MG	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.62407895
GTEX-13N2G-2926-SM-5IJEE	0.02421	Pituitary	Pituitary	Pituitary	0.431965725
GTEX-13N2G-3126-SM-5IJGL	0.008323	Brain	Brain_Cerebellum	Brain_Cerebellum	0.628810563
GTEX-13NYB-0011-R10a-SM-5KM43	0.218	Brain	Brain_FC	Brain_Frontal Cortex	0.529061008
GTEX-13NYB-0011-R11a-SM-5KM3Q	0	Brain	Brain_CH	Brain_CerebellarHemisphere	0.707820196
GTEX-13NYB-0011-R1b-SM-5KM4F	0.02709	Brain	Brain_Hippocampus	Brain_Hippocampus	0.476861646
GTEX-13NYB-0011-R2a-SM-5MR3C	0	Brain	Brain_SN	Brain_SubstantiaNigra	0.239593917
GTEX-13NYB-0011-R5a-SM-5MR45	0.6928	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.50462155
GTEX-13NYB-0011-R6b-SM-5MR51	0.658	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.526584236
GTEX-13NYB-0011-R7a-SM-5MR5D	0.2378	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.502038013
GTEX-13NYB-0011-R8a-SM-5KM4R	0.1183	Brain	Brain_Hypothalamus	Brain_Hypothalamus	0.511679714
GTEX-13NYB-0011-R9b-SM-5MR5P	0.01508	Brain	Brain_SC	Brain_Spinalcord(cervicalc-1)	0.574375137
GTEX-13NYB-0126-SM-5J1MD	0.1883	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.626132751
GTEX-13NYB-0226-SM-5N9G4	0	Heart	Heart_LV	Heart_LeftVentricle	0.53905856
GTEX-13NYB-0326-SM-5IJDP	0	Heart	Heart_AA	Heart_AtrialAppendage	0.233358759
GTEX-13NYB-0426-SM-5IJDD	0	Blood Vessel	ArteryAorta	ArteryAorta	0.383758339
GTEX-13NYB-0626-SM-5MR47	0	Lung	Lung	Lung	0.29782629
GTEX-13NYB-0726-SM-5MR4J	0.02028	Thyroid	Thyroid	Thyroid	0.471808197
GTEX-13NYB-0826-SM-5MR4V	0.009703	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.432503736
GTEX-13NYB-1026-SM-5IFH3	0.00798	Liver	Liver	Liver	0.496296712
GTEX-13NYB-1326-SM-5K7Y1	0.0482	Esophagus	Esophagus_GEJ	Esophagus_GastroesophagealJunction	0.368386331
GTEX-13NYB-1726-SM-5N9G2	0.006333	Kidney	Kidney	Kidney_Cortex	0.310580288
GTEX-13NYB-1826-SM-5J1N3	0	Small Intestine	Small_Intestine	Small_Intestine	0.220261619
GTEX-13NYB-2226-SM-5MR58	2.238	Testis	Testis	Testis	0.737361516
GTEX-13NYB-2426-SM-5IFF4	0.2766	Salivary Gland	MinorSalivaryGland	MinorSalivaryGland	0.472196002
GTEX-13NYB-2526-SM-5K7Z6	0.1347	Skin	Skin_SunExposed	Skin_SunExposed	0.598029973
GTEX-13NYB-2726-SM-5J2MT	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.141804453
GTEX-13NYB-2926-SM-5K7VH	0	Blood Vessel	ArteryTibial	ArteryTibial	0.103450615
GTEX-13NYB-3026-SM-5IJD7	0.2607	Brain	Brain_Cortex	Brain_Cortex	0.488654072
GTEX-13NYB-3226-SM-5J2ND	0	Brain	Brain_Cerebellum	Brain_Cerebellum	0.641274953
GTEX-13NYC-0126-SM-5L3F4	0.4985	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.595108897
GTEX-13NYC-0326-SM-5K7WP	0.04954	Skin	Skin_SunExposed	Skin_SunExposed	0.539729523
GTEX-13NYC-0626-SM-5K7U8	0.01303	Nerve	NerveTibial	Nerve_Tibial	0.468498532
GTEX-13NYC-0726-SM-5J2NQ	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.433875662
GTEX-13NYC-0826-SM-5N9FP	0	Blood Vessel	ArteryTibial	ArteryTibial	0.19975192
GTEX-13NYC-2426-SM-5MR3K	0.009752	Thyroid	Thyroid	Thyroid	0.330138009
GTEX-13NYC-2826-SM-5K7WR	0.185	Brain	Brain_Cortex	Brain_Cortex	0.50115327
GTEX-13NYS-0011-R10a-SM-5MR4S	0.08823	Brain	Brain_FC	Brain_Frontal Cortex	0.454221997
GTEX-13NYS-0011-R11b-SM-5MR4P	0	Brain	Brain_CH	Brain_CerebellarHemisphere	0.618897648
GTEX-13NYS-0011-R1b-SM-5MR55	0	Brain	Brain_Hippocampus	Brain_Hippocampus	0.396125246
GTEX-13NYS-0011-R2b-SM-5MR4G	0.1376	Brain	Brain_SN	Brain_SubstantiaNigra	0.40422206
GTEX-13NYS-0011-R3b-SM-5MR41	0.03115	Brain	Brain_ACC	Brain_AnteriorCingulateCortex	0.436884258
GTEX-13NYS-0011-R4b-SM-5MR3O	0.01046	Brain	BrainAmygdala	BrainAmygdala	0.410642841
GTEX-13NYS-0011-R5a-SM-5MR4D	1.506	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.545109904
GTEX-13NYS-0011-R6b-SM-5MR3R	1.644	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.516175856
GTEX-13NYS-0011-R8a-SM-5MR5H	0.03585	Brain	Brain_Hypothalamus	Brain_Hypothalamus	0.434082137
GTEX-13NYS-0011-R9b-SM-5MR44	0.05677	Brain	Brain_SC	Brain_Spinalcord(cervicalc-1)	0.420807026
GTEX-13NYS-0126-SM-5MR3W	0.4696	Skin	Skin_SunExposed	Skin_SunExposed	0.477611306
GTEX-13NYS-0226-SM-5MR49	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.445409821
GTEX-13NYS-0326-SM-5MR4L	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.13978901
GTEX-13NYS-0426-SM-5MR4X	0.04801	Nerve	NerveTibial	Nerve_Tibial	0.540558079
GTEX-13NYS-0526-SM-5J1OF	0	Blood Vessel	ArteryTibial	ArteryTibial	0.388876915
GTEX-13NYS-0626-SM-5L3F1	0.4967	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.532167865
GTEX-13NYS-0726-SM-5J1OR	0.00918	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.436247491
GTEX-13NYS-1026-SM-5KLZT	0	Prostate	Prostate	Prostate	0.461078546
GTEX-13NYS-1626-SM-5J2MU	0.03128	Lung	Lung	Lung	0.299623733
GTEX-13NYS-1926-SM-5IJCB	0	Heart	Heart_AA	Heart_AtrialAppendage	0.143675267
GTEX-13NYS-2926-SM-5IFGH	0.01298	Pituitary	Pituitary	Pituitary	0.328321328
GTEX-13NYS-3126-SM-5KLYV	0.2534	Brain	Brain_Cortex	Brain_Cortex	0.41559958
GTEX-13NZ8-0011-R1b-SM-5KM3V	0	Brain	Brain_Hippocampus	Brain_Hippocampus	0.469275082
GTEX-13NZ8-0011-R8b-SM-5KM48	0.01618	Brain	Brain_Hypothalamus	Brain_Hypothalamus	0.519158378
GTEX-13NZ8-0126-SM-5IJCT	0	Breast	Breast	Breast_MammaryTissue	0.549967843
GTEX-13NZ8-0226-SM-5J2OK	0.03797	Thyroid	Thyroid	Thyroid	0.384183173
GTEX-13NZ8-0326-SM-5L3DF	0.01694	Lung	Lung	Lung	0.60015675
GTEX-13NZ8-0826-SM-5MR3I	0.08373	Skin	Skin_SunExposed	Skin_SunExposed	0.538478649
GTEX-13NZ8-0926-SM-5MR3U	0.00942	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.565903545
GTEX-13NZ8-1226-SM-5KM4A	0.2021	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.633487804
GTEX-13NZ8-1626-SM-5IJBC	0	Blood Vessel	ArteryTibial	ArteryTibial	0.155993203
GTEX-13NZ8-2126-SM-5L3EO	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.441615251
GTEX-13NZ9-0126-SM-5K7XV	0	Heart	Heart_AA	Heart_AtrialAppendage	0.282112886
GTEX-13NZ9-0526-SM-5J1OX	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.539230422
GTEX-13NZ9-0626-SM-5IJCO	0.01652	Muscle	MuscleSkeletal	Muscle_Skeletal	0.420675179
GTEX-13NZ9-0726-SM-5J1ME	0	Nerve	NerveTibial	Nerve_Tibial	0.558558271
GTEX-13NZ9-0826-SM-5J1NI	0	Blood Vessel	ArteryTibial	ArteryTibial	0.514389115
GTEX-13NZ9-0926-SM-5KM12	0	Lung	Lung	Lung	0.214036382
GTEX-13NZ9-1026-SM-5MR5K	0	Breast	Breast	Breast_MammaryTissue	0.60136237
GTEX-13NZ9-1126-SM-5MR37	0.5094	Thyroid	Thyroid	Thyroid	0.458834791
GTEX-13NZ9-1226-SM-5MR3J	0	Blood Vessel	ArteryAorta	ArteryAorta	0.393907698
GTEX-13NZ9-1326-SM-5MR3V	0	Liver	Liver	Liver	0.574901166
GTEX-13NZ9-2026-SM-5KM1U	0.02995	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.473622949
GTEX-13NZ9-2626-SM-5L3FK	0.1292	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.486881626
GTEX-13NZA-0011-R10b-SM-5KM54	0.02894	Brain	Brain_FC	Brain_Frontal Cortex	0.418214063
GTEX-13NZA-0011-R11b-SM-5KM4W	0	Brain	Brain_CH	Brain_CerebellarHemisphere	0.642660008
GTEX-13NZA-0011-R1b-SM-5LUAF	0	Brain	Brain_Hippocampus	Brain_Hippocampus	0.522516192
GTEX-13NZA-0011-R5b-SM-5KM4K	0.02349	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.388254834
GTEX-13NZA-0011-R8b-SM-5KM2Q	0.05128	Brain	Brain_Hypothalamus	Brain_Hypothalamus	0.472039571
GTEX-13NZA-0011-R9b-SM-5MR5I	0	Brain	Brain_SC	Brain_Spinalcord(cervicalc-1)	0.507241324
GTEX-13NZA-0126-SM-5K7UH	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.555886245
GTEX-13NZA-0226-SM-5K7Z7	0.04265	Skin	Skin_SunExposed	Skin_SunExposed	0.568439113
GTEX-13NZA-0326-SM-5J1MK	0	Nerve	NerveTibial	Nerve_Tibial	0.585351242
GTEX-13NZA-0526-SM-5L3D7	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.233249888
GTEX-13NZA-0826-SM-5K7WS	0.008135	Heart	Heart_AA	Heart_AtrialAppendage	0.337124441
GTEX-13NZA-1026-SM-5MR48	0.01023	Thyroid	Thyroid	Thyroid	0.468124224
GTEX-13NZA-1126-SM-5MR4K	0	Blood Vessel	ArteryCoronary	ArteryCoronary	0.249234301
GTEX-13NZA-1426-SM-5KM4Y	0	Lung	Lung	Lung	0.425062603
GTEX-13NZA-2526-SM-5IJFX	4.2	Testis	Testis	Testis	0.793471967
GTEX-13NZA-3126-SM-5IJFU	0.01051	Pituitary	Pituitary	Pituitary	0.456229477
GTEX-13NZB-0226-SM-5KM1T	0	Heart	Heart_LV	Heart_LeftVentricle	0.407830787
GTEX-13NZB-0426-SM-5KM26	0	Heart	Heart_AA	Heart_AtrialAppendage	0.448384541
GTEX-13NZB-0626-SM-5IFH6	0.007716	Liver	Liver	Liver	0.454403805
GTEX-13NZB-0826-SM-5K7X5	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.50630028
GTEX-13NZB-1226-SM-5J2MW	0.225	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.745574825
GTEX-13NZB-2026-SM-5MR4M	3.856	Testis	Testis	Testis	0.791371357
GTEX-13NZB-2126-SM-5MR4Y	0	Breast	Breast	Breast_MammaryTissue	0.587276552
GTEX-13NZB-2226-SM-5MR5B	0	Blood Vessel	ArteryTibial	ArteryTibial	0.41108729
GTEX-13NZB-2426-SM-5K7UF	0.009406	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.446312089
GTEX-13NZB-2526-SM-5J1OM	0.07831	Skin	Skin_SunExposed	Skin_SunExposed	0.496824878
GTEX-13NZB-2626-SM-5J2M7	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.219747451
GTEX-13O1R-0011-R9b-SM-5KM33	0.01194	Brain	Brain_SC	Brain_Spinalcord(cervicalc-1)	0.392653788
GTEX-13O1R-0126-SM-5L3EH	0.02447	Skin	Skin_SunExposed	Skin_SunExposed	0.515564297
GTEX-13O1R-0226-SM-5K7U5	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.430587974
GTEX-13O1R-0426-SM-5K7WG	0	Nerve	NerveTibial	Nerve_Tibial	0.490305663
GTEX-13O1R-0526-SM-5K7XU	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.379990504
GTEX-13O1R-0726-SM-5IJEI	3.446	Testis	Testis	Testis	0.798358128
GTEX-13O1R-0826-SM-5J2MB	0	Thyroid	Thyroid	Thyroid	0.380437337
GTEX-13O1R-0926-SM-5L3DS	0	Heart	Heart_AA	Heart_AtrialAppendage	0.506064247
