SampleID	Stemness	NormEXTENDScores	Phase
HNSCC20_P12_E09_S345_comb	0.730756766968399	0.254914752669299	NonCycling
HNSCC20_P12_E10_S346_comb	0.877505748095969	0.426815939998778	G2_M
HNSCC20_P12_E11_S347_comb	0.93193914019578	0.392409568852126	G2_M
HNSCC20_P12_F03_S351_comb	0.865147949261008	0.335311968745976	G1_S
HNSCC20_P12_F04_S352_comb	0.55498838689949	0.520607491701991	NonCycling
HNSCC20_P12_F05_S353_comb	0.616947242605108	0.459793387653579	NonCycling
HNSCC20_P12_F10_S358_comb	0.816651228575817	0.55743713488417	G2_M
HNSCC20_P12_F11_S359_comb	0.661893329295059	0.536275607867615	NonCycling
HNSCC20_P12_G01_S361_comb	0.773250832962046	0.501343738610018	G2_M
HNSCC20_P12_G03_S363_comb	0.87303643126168	0.55253736473884	G2_M
HNSCC20_P12_G04_S364_comb	0.685203342113265	0.295030625926549	NonCycling
HNSCC20_P12_G07_S367_comb	0.665442372994107	0.392108114153337	NonCycling
HNSCC20_P12_G08_S368_comb	0.58067619222832	0.394919827106065	NonCycling
HNSCC20_P12_G09_S369_comb	0.727104156370451	0.421598701707181	G2_M
HNSCC20_P12_G10_S370_comb	0.502084268369753	0.214495543271768	NonCycling
HNSCC20_P12_G11_S371_comb	0.599750822354926	0.366234520574305	NonCycling
HNSCC20_P12_G12_S372_comb	0.908955472954936	0.548717395708556	G2_M
HNSCC20_P12_H01_S373_comb	0.883999372523647	0.62059483874607	G2_M
HNSCC20_P12_H02_S374_comb	0.622970412658698	0.223111618770518	NonCycling
HNSCC20_P12_H03_S375_comb	0.656033945616003	0.291531893755921	NonCycling
HNSCC20_P12_H04_S376_comb	0.610790345176506	0.219339325261043	NonCycling
HNSCC20_P12_H05_S377_comb	0.900692538971216	0.784496550579052	G2_M
HNSCC20_P12_H06_S378_comb	0.871039344329947	0.525572142377067	G2_M
HNSCC20_P12_H12_S384_comb	0.613456117993531	0.284633319908861	NonCycling
HNSCC20_P13_A02_S194_comb	0.600893680216517	0.331713400850287	NonCycling
HNSCC20_P13_A03_S195_comb	0.578718012813228	0.30498584107107	NonCycling
HNSCC20_P13_A04_S196_comb	0.631901052316942	0.331871698107201	NonCycling
HNSCC20_P13_A08_S200_comb	0.612545130743321	0.203721386544269	NonCycling
HNSCC20_P13_A09_S201_comb	0.9017252861151	0.689504550878117	G2_M
HNSCC20_P13_A10_S202_comb	0.871254750817823	0.475905541381033	G2_M
HNSCC20_P13_A12_S204_comb	0.673004531027826	0.155901021260853	NonCycling
HNSCC20_P13_B01_S205_comb	0.455924952820669	0.285237986590642	NonCycling
HNSCC20_P13_B02_S206_comb	0.804898908793795	0.662137383073352	G1_S
HNSCC20_P13_B03_S207_comb	0.622778400169839	0.381469667872166	NonCycling
HNSCC20_P13_B05_S209_comb	0.524224926451562	0.304630584884227	NonCycling
HNSCC20_P13_B06_S210_comb	0.647729589845056	0.267372396074373	NonCycling
HNSCC20_P13_B07_S211_comb	0.627779044973382	0.100439845090969	NonCycling
HNSCC20_P13_B10_S214_comb	0.624685255720158	0.224867589843434	NonCycling
HNSCC20_P13_B11_S215_comb	0.944185624888616	0.807366280347392	G1_S
HNSCC20_P13_B12_S216_comb	0.670175976470444	0.489479716721035	NonCycling
HNSCC20_P13_C01_S217_comb	0.530484623151367	0.116333110601883	NonCycling
HNSCC20_P13_C02_S218_comb	0.726879348980954	0.706862762630314	G1_S
HNSCC20_P13_C04_S220_comb	0.539126201898643	0.307081136322752	NonCycling
HNSCC20_P13_C05_S221_comb	0.621441208955738	0.136793942154057	NonCycling
HNSCC20_P13_C07_S223_comb	0.88991062404546	0.497154547755431	G2_M
HNSCC20_P13_C09_S225_comb	0.597814500758195	0.366437206267204	NonCycling
HNSCC20_P13_C11_S227_comb	0.639710325340829	0.34603538996632	NonCycling
HNSCC20_P13_D01_S229_comb	0.590283062326126	0.393597169013087	NonCycling
HNSCC20_P13_D02_S230_comb	0.883197547558267	0.637866999163093	G1_S
HNSCC20_P13_D05_S233_comb	0.634443164658017	0.483985736629232	NonCycling
HNSCC20_P13_D06_S234_comb	0.769757121434717	0.334230559224036	G1_S
HNSCC20_P13_D07_S235_comb	0.752692315451117	0.275265765711026	NonCycling
HNSCC20_P13_D08_S236_comb	0.611752155476422	0.44988284881608	NonCycling
HNSCC20_P13_D09_S237_comb	0.610890375425163	0.246010617034311	NonCycling
HNSCC20_P13_D11_S239_comb	0.606235932691617	0.425849212301295	NonCycling
HNSCC20_P13_E01_S241_comb	0.606845131486417	0.532957677340196	NonCycling
HNSCC20_P13_E02_S242_comb	0.579608322662258	0.552464662058501	NonCycling
HNSCC20_P13_E03_S243_comb	0.586478411623475	0.332501584350247	NonCycling
HNSCC20_P13_E04_S244_comb	0.567721549313951	0.50548569433181	NonCycling
HNSCC20_P13_E05_S245_comb	0.569185748935152	0.250889877552058	NonCycling
HNSCC20_P13_E07_S247_comb	0.654250289616171	0.247807729150591	NonCycling
HNSCC20_P13_E09_S249_comb	0.636896262176114	0.386607074566843	NonCycling
HNSCC20_P13_E10_S250_comb	0.599367834816362	0.460870985073448	NonCycling
HNSCC20_P13_E11_S251_comb	0.933564855745292	0.483142017392945	G1_S
HNSCC20_P13_F01_S253_comb	0.540283965312309	0.198664872156927	NonCycling
HNSCC20_P13_F05_S257_comb	0.612725830223726	0.369947638622666	NonCycling
HNSCC20_P13_F08_S260_comb	0.639184915519882	0.101092354525434	NonCycling
HNSCC20_P13_F09_S261_comb	0.770850518495674	0.657859771476481	G2_M
HNSCC20_P13_F10_S262_comb	0.560803426491325	0.299774549661478	NonCycling
HNSCC20_P13_F11_S263_comb	0.70211787697381	0.283049271107867	NonCycling
HNSCC20_P13_G01_S265_comb	0.826470955171481	0.602517644130003	G1_S
HNSCC20_P13_G02_S266_comb	0.607660744053026	0.312923067953556	NonCycling
HNSCC20_P13_G04_S268_comb	0.586675963296597	0.38246642837669	NonCycling
HNSCC20_P13_G05_S269_comb	0.568961597366971	0.111346074209895	NonCycling
HNSCC20_P13_G07_S271_comb	0.566985281599957	0.297382215272451	NonCycling
HNSCC20_P13_G10_S274_comb	0.880967932747542	1	G1_S
HNSCC20_P13_H01_S277_comb	0.639831666337519	0.211040194232903	NonCycling
HNSCC20_P13_H02_S278_comb	0.667473137836688	0.357486333634314	NonCycling
HNSCC20_P13_H03_S279_comb	0.651911105159866	0.21091863231309	NonCycling
HNSCC20_P13_H04_S280_comb	0.604228950622175	0.223618878044467	NonCycling
HNSCC20_P13_H10_S286_comb	0.928433348221938	0.636440126328592	G1_S
HNSCC20_P13_H12_S288_comb	0.887306396731228	0.629304977477545	G2_M
HNSCC20_P15_LN_A01_S193_comb	0.628425882595448	0.179812957012045	NonCycling
HNSCC20_P15_LN_A03_S195_comb	0.575929370587649	0.269800524580209	NonCycling
HNSCC20_P15_LN_A04_S196_comb	0.601823826461098	0.249513434327406	NonCycling
HNSCC20_P15_LN_A05_S197_comb	0.921094154749339	0.599723920700603	G2_M
HNSCC20_P15_LN_A06_S198_comb	0.699505485393421	0.324606416381392	NonCycling
HNSCC20_P15_LN_A07_S199_comb	0.636848035586636	0.318494493714639	NonCycling
HNSCC20_P15_LN_A08_S200_comb	0.6739359040735	0.276899322926031	NonCycling
HNSCC20_P15_LN_A10_S202_comb	0.523995814671799	0.319889535574047	NonCycling
HNSCC20_P15_LN_A12_S204_comb	0.677844682065153	0.464836836083311	NonCycling
HNSCC20_P15_LN_B04_S208_comb	0.622593965795927	0.260757620182435	NonCycling
HNSCC20_P15_LN_B05_S209_comb	0.724711471569106	0.311987104511995	G2_M
HNSCC20_P15_LN_B11_S215_comb	0.608745370121556	0.509651160564861	NonCycling
HNSCC20_P15_LN_C01_S217_comb	0.759423320279509	0.437015482726044	G2_M
HNSCC20_P15_LN_C02_S218_comb	0.510905233235276	0.307821477070028	NonCycling
HNSCC20_P15_LN_C03_S219_comb	0.544032371454726	0.261064245091629	NonCycling
HNSCC20_P15_LN_C04_S220_comb	0.598738203782456	0.416462140956048	NonCycling
HNSCC20_P15_LN_C05_S221_comb	0.633620495204676	0.383523865290813	NonCycling
HNSCC20_P15_LN_C06_S222_comb	0.640546174943142	0.25459083431812	NonCycling
HNSCC20_P15_LN_C07_S223_comb	0.677905373960624	0.17058460929603	NonCycling
HNSCC20_P15_LN_C08_S224_comb	0.74260801072417	0.179067231944084	NonCycling
HNSCC20_P15_LN_C10_S226_comb	0.80961825441792	0.541278385685777	G2_M
HNSCC20_P15_LN_C11_S227_comb	0.570224691155304	0.344282504063813	NonCycling
HNSCC20_P15_LN_D01_S229_comb	0.686341214778283	0.407654273219648	G1_S
HNSCC20_P15_LN_D03_S231_comb	0.530699546532323	0.515004778187681	NonCycling
HNSCC20_P15_LN_D05_S233_comb	0.625119540167725	0.456053237189407	NonCycling
HNSCC20_P15_LN_D07_S235_comb	0.852186801534361	0.471950763061605	G2_M
HNSCC20_P15_LN_D08_S236_comb	0.619130803106786	0.482555504604834	NonCycling
HNSCC20_P15_LN_D10_S238_comb	0.525131068945973	0.327427216642783	NonCycling
HNSCC20_P15_LN_D11_S239_comb	0.639579956198152	0.429698813799511	NonCycling
HNSCC20_P15_LN_D12_S240_comb	0.694190803493288	0.468408830662471	NonCycling
HNSCC20_P15_LN_E01_S241_comb	0.558948340581697	0.239396870631564	NonCycling
HNSCC20_P15_LN_E02_S242_comb	0.615047420655707	0.320426546791848	NonCycling
HNSCC20_P15_LN_E04_S244_comb	0.642931419617773	0.287856609969945	NonCycling
HNSCC20_P15_LN_E05_S245_comb	0.743518042222259	0.670991278859651	G1_S
HNSCC20_P15_LN_E08_S248_comb	0.675513162354825	0.176969880190445	NonCycling
HNSCC20_P15_LN_E09_S249_comb	0.619780930727953	0.302614087223053	NonCycling
HNSCC20_P15_LN_E11_S251_comb	0.663167223010432	0.317396987635932	NonCycling
HNSCC20_P15_LN_E12_S252_comb	0.807969188343657	0.569561526491363	G1_S
HNSCC20_P15_LN_F01_S253_comb	0.605169515812882	0.291923565531011	NonCycling
HNSCC20_P15_LN_F03_S255_comb	0.622628072439685	0.310199671610277	NonCycling
HNSCC20_P15_LN_F06_S258_comb	0.701116496158611	0.337307993174602	NonCycling
HNSCC20_P15_LN_F07_S259_comb	0.729850630649516	0.423460600910495	NonCycling
HNSCC20_P15_LN_F08_S260_comb	0.797041507429137	0.263070295530175	G2_M
HNSCC20_P15_LN_F10_S262_comb	0.684757721259091	0.251853707321259	NonCycling
HNSCC20_P15_LN_F12_S264_comb	0.632110615491614	0.16564418072079	NonCycling
HNSCC20_P15_LN_G02_S266_comb	0.615814209304492	0.47875130887854	NonCycling
HNSCC20_P15_LN_G03_S267_comb	0.647735584816101	0.336934589937789	NonCycling
HNSCC20_P15_LN_G04_S268_comb	0.744630117731356	0.153153285832447	NonCycling
HNSCC20_P15_LN_G05_S269_comb	0.675155076254767	0.35644274352412	NonCycling
HNSCC20_P15_LN_G06_S270_comb	0.692166645029429	0.471828827492484	NonCycling
HNSCC20_P15_LN_G07_S271_comb	0.670157978743431	0.324224222070598	NonCycling
HNSCC20_P15_LN_G08_S272_comb	0.610309952056174	0.364507588350924	NonCycling
HNSCC20_P15_LN_G09_S273_comb	0.807855850477947	0.376761510550948	G2_M
HNSCC20_P15_LN_G10_S274_comb	0.651126238808684	0.451676682525274	NonCycling
HNSCC20_P15_LN_G11_S275_comb	0.816741061357308	0.584545628839981	G2_M
HNSCC20_P15_LN_G12_S276_comb	0.531138503945055	0.383511255927653	NonCycling
HNSCC20_P15_LN_H01_S277_comb	0.850760061817413	0.282362213839245	G2_M
HNSCC20_P15_LN_H02_S278_comb	0.599489722998912	0.186850737340925	NonCycling
HNSCC20_P15_LN_H03_S279_comb	0.837206668050667	0.406407753098347	G2_M
HNSCC20_P15_LN_H04_S280_comb	0.839758677924363	0.500342224768928	G2_M
HNSCC20_P15_LN_H05_S281_comb	0.755947218732252	0.393480122120389	G1_S
HNSCC20_P15_LN_H06_S282_comb	0.866631576810616	0.309500875941953	G2_M
HNSCC20_P15_LN_H07_S283_comb	0.587872738804676	0.275344829478231	NonCycling
HNSCC20_P15_LN_H08_S284_comb	0.855690339504767	0.316816583773687	G2_M
HNSCC20_P15_LN_H11_S287_comb	0.689668832717082	0.186295025353717	NonCycling
HNSCC20_P2_A02_S98_comb	0.775166881329525	0.247361317350338	NonCycling
HNSCC20_P2_A05_S101_comb	0.855715370202373	0.759770729809772	G1_S
HNSCC20_P2_A07_S103_comb	0.826166806626445	0.610668100888856	G1_S
HNSCC20_P2_A10_S106_comb	0.69719665407104	0.252720684072859	NonCycling
HNSCC20_P2_B02_S110_comb	0.840205715238701	0.809401061904132	G1_S
HNSCC20_P2_B03_S111_comb	0.828785223882025	0.514808075743417	G2_M
HNSCC20_P2_B05_S113_comb	0.778533809705462	0.339023878726553	G2_M
HNSCC20_P2_B06_S114_comb	0.680193247460842	0.237018178613016	G2_M
HNSCC20_P2_B07_S115_comb	0.566999163889478	0.191734084172785	NonCycling
HNSCC20_P2_B08_S116_comb	0.598568588104932	0.152733815481719	NonCycling
HNSCC20_P2_B09_S117_comb	0.788617092081398	0.43107176899561	G2_M
HNSCC20_P2_B10_S118_comb	0.680690194566007	0.375321439922905	NonCycling
HNSCC20_P2_B11_S119_comb	0.657377063449389	0.609894263519363	NonCycling
HNSCC20_P2_B12_S120_comb	0.901761045511146	0.477110792947701	G2_M
HNSCC20_P2_C03_S123_comb	0.919090617761989	0.584715884793983	G1_S
HNSCC20_P2_C04_S124_comb	0.738000586446758	0.261442284843865	G1_S
HNSCC20_P2_C05_S125_comb	0.884204311616817	0.664878729711795	G1_S
HNSCC20_P2_C06_S126_comb	0.876309852235552	0.618035603268272	G2_M
HNSCC20_P2_C07_S127_comb	0.976518312686467	0.564013301183715	G2_M
HNSCC20_P2_C08_S128_comb	0.675834526426028	0.339367782180512	NonCycling
HNSCC20_P2_C09_S129_comb	0.625733533974638	0.317954373127257	NonCycling
HNSCC20_P2_C11_S131_comb	0.630674744623627	0.147029271305285	NonCycling
HNSCC20_P2_C12_S132_comb	0.885181602841266	0.648157704675767	G1_S
HNSCC20_P2_D02_S134_comb	0.88697989566282	0.314891480213726	G2_M
HNSCC20_P2_D03_S135_comb	0.949922104939406	0.534975180455537	G2_M
HNSCC20_P2_D04_S136_comb	0.724386172347513	0.244289674903266	NonCycling
HNSCC20_P2_D05_S137_comb	0.702279378803569	0.702725465953228	G1_S
HNSCC20_P2_D06_S138_comb	0.908330833375246	0.840912839219116	G1_S
HNSCC20_P2_D07_S139_comb	0.677872367142205	0.20333263188697	NonCycling
HNSCC20_P2_D08_S140_comb	0.859637007343542	0.678737762211594	G1_S
HNSCC20_P2_D09_S141_comb	0.827095166339235	0.483844407891636	G1_S
HNSCC20_P2_D10_S142_comb	0.837535819179534	0.726506857293779	G1_S
HNSCC20_P2_D11_S143_comb	0.612036415492225	0.248538700084535	NonCycling
HNSCC20_P2_D12_S144_comb	0.906528776623246	0.645185541838272	G1_S
HNSCC20_P2_E02_S146_comb	0.801402074976381	0.587269805194635	G1_S
HNSCC20_P2_E05_S149_comb	0.814650695827659	0.54203662999976	G1_S
HNSCC20_P2_E06_S150_comb	0.627077096561575	0.210857248653781	NonCycling
HNSCC20_P2_E10_S154_comb	0.665724166262174	0.146568228350859	NonCycling
HNSCC20_P2_E11_S155_comb	0.616833358104413	0.269593442693725	NonCycling
HNSCC20_P2_E12_S156_comb	0.651585586808036	0.391370698366645	NonCycling
HNSCC20_P2_F01_S157_comb	0.67552779661473	0.336198608346671	NonCycling
HNSCC20_P2_F02_S158_comb	0.622549454438177	0.087063401684422	NonCycling
HNSCC20_P2_F04_S160_comb	0.903436240360875	0.86948991829185	G1_S
HNSCC20_P2_F06_S162_comb	0.68430536702581	0.385832105380953	NonCycling
HNSCC20_P2_F08_S164_comb	0.956487119157007	0.746647732979896	G2_M
HNSCC20_P2_F09_S165_comb	0.804689618651756	0.732069522531309	G1_S
HNSCC20_P2_F10_S166_comb	0.720984845716835	0.336849640196881	NonCycling
HNSCC20_P2_G02_S170_comb	0.637742638238193	0.191791165916165	NonCycling
HNSCC20_P2_G04_S172_comb	0.806655592438057	0.495903361745723	G2_M
HNSCC20_P2_G05_S173_comb	0.795020029752069	0.304766098575749	G2_M
HNSCC20_P2_G06_S174_comb	0.669586050596115	0.368962438952547	NonCycling
HNSCC20_P2_G12_S180_comb	0.797943704855839	0.497743614359651	G2_M
HNSCC20_P2_H01_S181_comb	0.869346451511308	0.506303075221243	G1_S
HNSCC20_P2_H02_S182_comb	0.597543080533451	0.201724591795299	NonCycling
HNSCC20_P2_H05_S185_comb	0.710944154336328	0.16755510120744	NonCycling
HNSCC20_P2_H08_S188_comb	0.603494702330638	0.160989796513734	NonCycling
HNSCC20_P2_H09_S189_comb	0.76612283206004	0.441147200982416	NonCycling
HNSCC20_P2_H10_S190_comb	0.713160756654243	0.306079238484731	NonCycling
HNSCC20_P3_A01_S1_comb	0.861558112609101	0.77137648787994	G1_S
HNSCC20_P3_A02_S2_comb	0.751028574059448	0.170475154087266	NonCycling
HNSCC20_P3_A03_S3_comb	0.858506652553929	0.56729461403012	G1_S
HNSCC20_P3_A05_S5_comb	0.866470268599976	0.365403607455985	G2_M
HNSCC20_P3_A06_S6_comb	0.800446209828314	0.538644242833371	G1_S
HNSCC20_P3_A07_S7_comb	0.60734866166213	0.360831146729546	NonCycling
HNSCC20_P3_A08_S8_comb	0.626955253354649	0.25541083577657	NonCycling
HNSCC20_P3_A11_S11_comb	0.766371148694678	0.421599624737057	G2_M
HNSCC20_P3_A12_S12_comb	0.749872953812019	0.277596156548403	NonCycling
HNSCC20_P3_B01_S13_comb	0.874639204911403	0.586729110863364	G1_S
HNSCC20_P3_B02_S14_comb	0.91464448778189	0.630636992545602	G1_S
HNSCC20_P3_B05_S17_comb	0.597696879537491	0.288114874787852	NonCycling
HNSCC20_P3_B06_S18_comb	0.665193752144348	0.297314339689437	NonCycling
HNSCC20_P3_B07_S19_comb	0.650145013332113	0.30269536085834	NonCycling
HNSCC20_P3_B08_S20_comb	0.725351021645347	0.373673644228395	NonCycling
HNSCC20_P3_B09_S21_comb	0.612126064815133	0.194457500376369	NonCycling
HNSCC20_P3_B12_S24_comb	0.676183410728527	0.312262242394122	NonCycling
HNSCC20_P3_C01_S25_comb	0.964273450694684	0.969008315944176	G1_S
HNSCC20_P3_C02_S26_comb	0.682407061533582	0.327687797952236	NonCycling
HNSCC20_P3_C03_S27_comb	0.627709652054319	0.230557127710648	NonCycling
HNSCC20_P3_C07_S31_comb	0.700216058165506	0.271079173060321	NonCycling
HNSCC20_P3_C08_S32_comb	0.560820461445987	0.277756852749562	NonCycling
HNSCC20_P3_C09_S33_comb	0.611137462131847	0.211946896201062	NonCycling
HNSCC20_P3_C10_S34_comb	0.738249761679286	0.605804134373015	G1_S
HNSCC20_P3_C11_S35_comb	0.632903550078426	0.223469897042932	NonCycling
HNSCC20_P3_C12_S36_comb	0.856303771135169	0.812865378747332	G1_S
HNSCC20_P3_D01_S37_comb	0.807191975021387	0.383640806544936	G2_M
HNSCC20_P3_D02_S38_comb	0.603014676019074	0.409769353329584	NonCycling
HNSCC20_P3_D04_S40_comb	0.809365136167536	0.227049946073379	G1_S
HNSCC20_P3_D05_S41_comb	0.749762395065948	0.515000789162703	G1_S
HNSCC20_P3_D08_S44_comb	0.668922957003609	0.275617089292379	NonCycling
HNSCC20_P3_D09_S45_comb	0.707329667236196	0.401754415750159	NonCycling
HNSCC20_P3_D11_S47_comb	0.703305301822678	0.397793774835459	NonCycling
HNSCC20_P3_D12_S48_comb	0.641658380968064	0.206192755163367	NonCycling
HNSCC20_P3_E03_S51_comb	0.77943880850366	0.481818411235975	G2_M
HNSCC20_P3_E04_S52_comb	0.554449025572888	0.251148654713107	NonCycling
HNSCC20_P3_E05_S53_comb	0.656821477381175	0.355655094896586	NonCycling
HNSCC20_P3_E08_S56_comb	0.863201945999685	0.652992932230622	G1_S
HNSCC20_P3_E10_S58_comb	0.906621822055982	0.656201175098637	G2_M
HNSCC20_P3_E11_S59_comb	0.615605051014389	0.305874726085737	NonCycling
HNSCC20_P3_E12_S60_comb	0.608081297749895	0.214590200108686	NonCycling
HNSCC20_P3_F01_S61_comb	0.519507359584111	0.5122348494583	NonCycling
HNSCC20_P3_F02_S62_comb	0.680825089882383	0.223369285645364	NonCycling
HNSCC20_P3_F04_S64_comb	0.835069430087852	0.640230411017081	G1_S
HNSCC20_P3_F07_S67_comb	0.854833287859214	0.69783201969319	G1_S
HNSCC20_P3_F09_S69_comb	0.611311363267079	0.321497028297537	NonCycling
HNSCC20_P3_F11_S71_comb	0.570961175515748	0.287349082178616	NonCycling
HNSCC20_P3_G02_S74_comb	0.641249119813732	0.448752810521325	NonCycling
HNSCC20_P3_G05_S77_comb	0.652982726876277	0.279083758187218	NonCycling
HNSCC20_P3_G06_S78_comb	0.555312053058558	0.2268445937538	NonCycling
HNSCC20_P3_G09_S81_comb	0.891728569521985	0.619742681225712	G1_S
HNSCC20_P3_G11_S83_comb	0.636729253713855	0.245486277593712	NonCycling
HNSCC20_P3_H01_S85_comb	0.814985476652165	0.550099867240412	G1_S
HNSCC20_P3_H02_S86_comb	0.615509172538343	0.380030507942392	NonCycling
HNSCC20_P3_H08_S92_comb	0.62672642207394	0.242227629300817	NonCycling
HNSCC20_P3_H10_S94_comb	0.540070316094868	0.359559498013266	NonCycling
HNSCC20_P3_H11_S95_comb	0.688825360338763	0.288394409876858	NonCycling
HNSCC20_P5_pri_A01_S1_comb	0.555380770205282	0.256307584660624	NonCycling
HNSCC20_P5_pri_A03_S3_comb	0.456516564214043	0.259052476567849	NonCycling
HNSCC20_P5_pri_A07_S7_comb	0.619716220521252	0.439938129306736	NonCycling
HNSCC20_P5_pri_A08_S8_comb	0.836037657581987	0.318399132475343	G2_M
HNSCC20_P5_pri_A11_S11_comb	0.608618423214282	0.301416750428949	NonCycling
HNSCC20_P5_pri_B05_S17_comb	0.804919306945387	0.350398939252849	G1_S
HNSCC20_P5_pri_B07_S19_comb	0.841376538126414	0.426279135062666	G1_S
HNSCC20_P5_pri_B09_S21_comb	0.846018417128063	0.501019372342126	G1_S
HNSCC20_P5_pri_B11_S23_comb	0.653700193575678	0.345276745299025	NonCycling
HNSCC20_P5_pri_C01_S25_comb	0.675895120360331	0.362347310270698	NonCycling
HNSCC20_P5_pri_C02_S26_comb	0.575683421979016	0.349223044450533	NonCycling
HNSCC20_P5_pri_C06_S30_comb	0.672679503510796	0.256989405800873	NonCycling
HNSCC20_P5_pri_C10_S34_comb	0.832799294804174	0.288614100305761	G2_M
HNSCC20_P5_pri_D01_S37_comb	0.758227139683212	0.515236183637854	NonCycling
HNSCC20_P5_pri_D02_S38_comb	0.734808882010864	0.374131868874108	NonCycling
HNSCC20_P5_pri_D04_S40_comb	0.62530300920448	0.390471737944621	NonCycling
HNSCC20_P5_pri_D06_S42_comb	0.576340153111244	0.400819550234791	NonCycling
HNSCC20_P5_pri_D10_S46_comb	0.560437411692787	0.256316634739306	NonCycling
HNSCC20_P5_pri_D11_S47_comb	0.652837999873761	0.497760509118211	NonCycling
HNSCC20_P5_pri_E03_S51_comb	0.650450148198584	0.286835413419456	NonCycling
HNSCC20_P5_pri_E04_S52_comb	0.694247692303137	0.370368316206234	NonCycling
HNSCC20_P5_pri_E05_S53_comb	0.619108271912699	0.345239862782907	NonCycling
HNSCC20_P5_pri_E12_S60_comb	0.664077512565513	0.366834961605748	NonCycling
HNSCC20_P5_pri_F01_S61_comb	0.732756449017767	0.270308068892066	NonCycling
HNSCC20_P5_pri_F02_S62_comb	0.620155442818701	0.324235219508738	NonCycling
HNSCC20_P5_pri_F04_S64_comb	0.892965223820679	0.289916360760987	NonCycling
HNSCC20_P5_pri_F06_S66_comb	0.865862587799111	0.531643214197972	G1_S
HNSCC20_P5_pri_F08_S68_comb	0.618799814458471	0.165317926003557	NonCycling
HNSCC20_P5_pri_G04_S76_comb	0.630360140634883	0.404935322645742	NonCycling
HNSCC20_P5_pri_G06_S78_comb	0.729473757876998	0.52846589496076	NonCycling
HNSCC20_P5_pri_G11_S83_comb	0.878963230437404	0.562241210846395	G1_S
HNSCC20_P5_pri_H05_S89_comb	0.629780155271056	0.233229208629979	NonCycling
HNSCC20_P5_pri_H07_S91_comb	0.718846461915636	0.621401711012128	G1_S
HNSCC20_P5_pri_H09_S93_comb	0.653781909153369	0.272351972618358	NonCycling
HNSCC20_P5_pri_H11_S95_comb	0.856181382131678	0.741019540542918	G2_M
HNSCC20_P5_pri_H12_S96_comb	0.775944212000126	0.397075156764808	G2_M
HNSCC22_P2_pri_B09_S213_comb	0.47640603931537	0.22001398210297	NonCycling
HNSCC22_P2_pri_B12_S216_comb	0.350581599385589	0.295519503180853	NonCycling
HNSCC22_P4_A03_S3_comb	0.533404407004714	0.169186374793604	NonCycling
HNSCC22_P4_A09_S9_comb	0.671203943188808	0.554840449140918	G1_S
HNSCC22_P4_A12_S12_comb	0.506262404182905	0.405407264421784	NonCycling
HNSCC22_P4_B07_S19_comb	0.738601387942606	0.410238426700274	G2_M
HNSCC22_P4_B09_S21_comb	0.761961540635412	0.4494655112329	G1_S
HNSCC22_P4_B11_S23_comb	0.828458764014225	0.399050530559738	G1_S
HNSCC22_P4_B12_S24_comb	0.730794104675018	0.413832200375548	G2_M
HNSCC22_P4_C03_S27_comb	0.792164215969865	0.510456116664278	G2_M
HNSCC22_P4_C04_S28_comb	0.414054783012017	0.382789724421486	NonCycling
HNSCC22_P4_C05_S29_comb	0.527673447473156	0.319354144959001	NonCycling
HNSCC22_P4_C07_S31_comb	0.828467720615507	0.349853516619128	G2_M
HNSCC22_P4_C08_S32_comb	0.782767541982488	0.324956805750302	G1_S
HNSCC22_P4_D04_S40_comb	0.810773499985886	0.472813866952778	G1_S
HNSCC22_P4_D08_S44_comb	0.64665996488212	0.553210858571552	G1_S
HNSCC22_P4_D10_S46_comb	0.836998795746162	0.599443857747018	G1_S
HNSCC22_P4_E02_S50_comb	0.528159372186352	0.243343935942898	NonCycling
HNSCC22_P4_E06_S54_comb	0.800370930491324	0.668838594133247	G1_S
HNSCC22_P4_E07_S55_comb	0.575569599394716	0.3339015252337	NonCycling
HNSCC22_P4_E09_S57_comb	0.534250023495126	0.152127913864001	NonCycling
HNSCC22_P4_F02_S62_comb	0.605029353608348	0.276065937266856	NonCycling
HNSCC22_P4_F03_S63_comb	0.736947216508404	0.461811031967587	G1_S
HNSCC22_P4_F06_S66_comb	0.738883067320736	0.510479987808239	G1_S
HNSCC22_P4_F09_S69_comb	0.430715681188127	0.357163127706656	NonCycling
HNSCC22_P4_F10_S70_comb	0.430261513322999	0.191418303382185	NonCycling
HNSCC22_P4_F11_S71_comb	0.647376118844555	0.536297035172911	G1_S
HNSCC22_P4_G03_S75_comb	0.739450310602805	0.271914433153139	G2_M
HNSCC22_P4_G10_S82_comb	0.612607853427116	0.209082665929506	G2_M
HNSCC22_P4_G11_S83_comb	0.428888831771302	0.284658561164467	NonCycling
HNSCC22_P4_H07_S91_comb	0.571919706654717	0.1816306618652	NonCycling
HNSCC22_P4_H08_S92_comb	0.881821844544485	0.401039313589508	G1_S
HNSCC22_P5_A04_S196_comb	0.551700828730418	0.203070257569072	NonCycling
HNSCC22_P5_A05_S197_comb	0.628973178509263	0.335892629943032	NonCycling
HNSCC22_P5_A08_S200_comb	0.698607525218863	0.22939677491072	G2_M
HNSCC22_P5_A10_S202_comb	0.502672873476766	0.2291706349477	NonCycling
HNSCC22_P5_A12_S204_comb	0.618387570544018	0.251449171353028	NonCycling
HNSCC22_P5_B06_S210_comb	0.775432645200358	0.369345840496182	G2_M
